measurement_concept_id,concept_name,measurement_source_value,class
1635454,AJCC/UICC pathology,AJCC/UICC pathological Stage 1A2,Staging/Grading
1635256,AJCC/UICC pathology,AJCC/UICC pathological Stage 1A3,Staging/Grading
1633869,AJCC/UICC pathology,AJCC/UICC pathological Stage 1B,Staging/Grading
1635882,AJCC/UICC pathology,AJCC/UICC pathological Stage 1B1,Staging/Grading
1633717,AJCC/UICC pathology,AJCC/UICC pathological Stage 1B2,Staging/Grading
1633591,AJCC/UICC pathology,AJCC/UICC pathological Stage 1C,Staging/Grading
1633568,AJCC/UICC pathology,AJCC/UICC pathological Stage 1E,Staging/Grading
1634629,AJCC/UICC pathology,AJCC/UICC pathological Stage 1s,Staging/Grading
1633702,AJCC/UICC pathology,AJCC/UICC pathological Stage 2,Staging/Grading
1634960,AJCC/UICC pathology,AJCC/UICC pathological Stage 2A,Staging/Grading
1633296,AJCC/UICC pathology,AJCC/UICC pathological Stage 2A1,Staging/Grading
1635175,AJCC/UICC pathology,AJCC/UICC pathological Stage 2A2,Staging/Grading
1633813,AJCC/UICC pathology,AJCC/UICC pathological Stage 2B,Staging/Grading
1633859,AJCC/UICC pathology,AJCC/UICC pathological Stage 2C,Staging/Grading
1635428,AJCC/UICC pathology,AJCC/UICC pathological Stage 2E,Staging/Grading
1635566,AJCC/UICC pathology,AJCC/UICC pathological Stage 3,Staging/Grading
1633519,AJCC/UICC pathology,AJCC/UICC pathological Stage 3A,Staging/Grading
1633303,AJCC/UICC pathology,AJCC/UICC pathological Stage 3A1,Staging/Grading
1635725,AJCC/UICC pathology,AJCC/UICC pathological Stage 3A2,Staging/Grading
1634789,AJCC/UICC pathology,AJCC/UICC pathological Stage 3B,Staging/Grading
1635372,AJCC/UICC pathology,AJCC/UICC pathological Stage 3C,Staging/Grading
1633718,AJCC/UICC pathology,AJCC/UICC pathological Stage 3C1,Staging/Grading
1633961,AJCC/UICC pathology,AJCC/UICC pathological Stage 3C2,Staging/Grading
1634918,AJCC/UICC pathology,AJCC/UICC pathological Stage 3D,Staging/Grading
1634688,AJCC/UICC pathology,AJCC/UICC pathological Stage 4,Staging/Grading
1635232,AJCC/UICC pathology,AJCC/UICC pathological Stage 4A,Staging/Grading
1635365,AJCC/UICC pathology,AJCC/UICC pathological Stage 4A1,Staging/Grading
1634063,AJCC/UICC pathology,AJCC/UICC pathological Stage 4A2,Staging/Grading
1633577,AJCC/UICC pathology,AJCC/UICC pathological Stage 4B,Staging/Grading
1635567,AJCC/UICC pathology,AJCC/UICC pathological Stage 4C,Staging/Grading
1635740,AJCC/UICC pathology,AJCC/UICC pathological T0 Category,Staging/Grading
1634004,AJCC/UICC pathology,AJCC/UICC pathological T1 Category,Staging/Grading
1633722,AJCC/UICC pathology,AJCC/UICC pathological T1a Category,Staging/Grading
1634867,AJCC/UICC pathology,AJCC/UICC pathological T1a1 Category,Staging/Grading
1635881,AJCC/UICC pathology,AJCC/UICC pathological T1a2 Category,Staging/Grading
1633693,AJCC/UICC pathology,AJCC/UICC pathological T1b Category,Staging/Grading
1635168,AJCC/UICC pathology,AJCC/UICC pathological T1b1 Category,Staging/Grading
1635120,AJCC/UICC pathology,AJCC/UICC pathological T1b2 Category,Staging/Grading
1633919,AJCC/UICC pathology,AJCC/UICC pathological T1b3 Category,Staging/Grading
1635017,AJCC/UICC pathology,AJCC/UICC pathological T1c Category,Staging/Grading
1633387,AJCC/UICC pathology,AJCC/UICC pathological T1c1 Category,Staging/Grading
1635112,AJCC/UICC pathology,AJCC/UICC pathological T1c2 Category,Staging/Grading
1633779,AJCC/UICC pathology,AJCC/UICC pathological T1c3 Category,Staging/Grading
1634272,AJCC/UICC pathology,AJCC/UICC pathological T1d Category,Staging/Grading
1634428,AJCC/UICC pathology,AJCC/UICC pathological T1mi Category,Staging/Grading
1633978,AJCC/UICC pathology,AJCC/UICC pathological T2 Category,Staging/Grading
1634597,AJCC/UICC pathology,AJCC/UICC pathological T2a Category,Staging/Grading
1634633,AJCC/UICC pathology,AJCC/UICC pathological T2a1 Category,Staging/Grading
1634166,AJCC/UICC pathology,AJCC/UICC pathological T2a2 Category,Staging/Grading
1635575,AJCC/UICC pathology,AJCC/UICC pathological T2b Category,Staging/Grading
1634503,AJCC/UICC pathology,AJCC/UICC pathological T2c Category,Staging/Grading
1633278,AJCC/UICC pathology,AJCC/UICC pathological T2d Category,Staging/Grading
1634406,AJCC/UICC pathology,AJCC/UICC pathological T3 Category,Staging/Grading
1633288,AJCC/UICC pathology,AJCC/UICC pathological T3a Category,Staging/Grading
1633406,AJCC/UICC pathology,AJCC/UICC pathological T3b Category,Staging/Grading
1635027,AJCC/UICC pathology,AJCC/UICC pathological T3c Category,Staging/Grading
1635377,AJCC/UICC pathology,AJCC/UICC pathological T3d Category,Staging/Grading
1634025,AJCC/UICC pathology,AJCC/UICC pathological T3e Category,Staging/Grading
1633943,AJCC/UICC pathology,AJCC/UICC pathological T4 Category,Staging/Grading
1633300,AJCC/UICC pathology,AJCC/UICC pathological T4a Category,Staging/Grading
1634957,AJCC/UICC pathology,AJCC/UICC pathological T4b Category,Staging/Grading
1635446,AJCC/UICC pathology,AJCC/UICC pathological T4c Category,Staging/Grading
1635003,AJCC/UICC pathology,AJCC/UICC pathological T4d Category,Staging/Grading
1635058,AJCC/UICC pathology,AJCC/UICC pathological T4e Category,Staging/Grading
1635888,AJCC/UICC pathology,AJCC/UICC pathological Ta Category,Staging/Grading
1634581,AJCC/UICC pathology,AJCC/UICC pathological Tis Category,Staging/Grading
1634623,AJCC/UICC pathology,AJCC/UICC pathological Tis(DCIS) Category,Staging/Grading
1633598,AJCC/UICC pathology,AJCC/UICC pathological Tis(LAMN) Category,Staging/Grading
1635005,AJCC/UICC pathology,AJCC/UICC pathological Tis(Paget) Category,Staging/Grading
1633925,AJCC/UICC pathology,AJCC/UICC pathological TX Category,Staging/Grading
1634802,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical M0 Category,Staging/Grading
1634481,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical M0(i+) Category,Staging/Grading
1633413,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical M1 Category,Staging/Grading
1634836,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical M1a Category,Staging/Grading
1635850,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical M1b Category,Staging/Grading
1633352,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical M1c Category,Staging/Grading
1634293,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical M1d Category,Staging/Grading
1633450,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical MX Category,Staging/Grading
1633686,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical N0 Category,Staging/Grading
1634372,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical N0(i+) Category,Staging/Grading
1634527,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical N0(mol+) Category,Staging/Grading
1634516,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical N0a Category,Staging/Grading
1634700,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical N0b Category,Staging/Grading
1634321,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical N1 Category,Staging/Grading
1634345,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical N1a Category,Staging/Grading
1633881,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical N1a(sn) Category,Staging/Grading
1634554,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical N1b Category,Staging/Grading
1635834,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical N1b1 Category,Staging/Grading
1635875,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical N1b2 Category,Staging/Grading
1634456,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical N1b3 Category,Staging/Grading
1635213,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical N1b4 Category,Staging/Grading
1634382,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical N1c Category,Staging/Grading
1635360,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical N1mi Category,Staging/Grading
1633564,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical N2 Category,Staging/Grading
1634391,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical N2a Category,Staging/Grading
1634223,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical N2b Category,Staging/Grading
1633459,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical N2c Category,Staging/Grading
1633912,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical N2mi Category,Staging/Grading
1634102,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical N3 Category,Staging/Grading
1633456,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical N3a Category,Staging/Grading
1635630,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical N3b Category,Staging/Grading
1635736,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical N3c Category,Staging/Grading
1633293,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical N4 Category,Staging/Grading
1634356,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical NX Category,Staging/Grading
1634785,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical Stage 0,Staging/Grading
1634336,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical Stage 0a,Staging/Grading
1633330,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical Stage 0is,Staging/Grading
1634467,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical Stage 1,Staging/Grading
1633511,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical Stage 1A,Staging/Grading
1635431,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical Stage 1A1,Staging/Grading
1635654,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical Stage 1A2,Staging/Grading
1635489,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical Stage 1A3,Staging/Grading
1633576,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical Stage 1B,Staging/Grading
1635106,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical Stage 1B1,Staging/Grading
1635695,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical Stage 1B2,Staging/Grading
1633727,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical Stage 1C,Staging/Grading
1633998,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical Stage 1E,Staging/Grading
1634952,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical Stage 1s,Staging/Grading
1633756,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical Stage 2,Staging/Grading
1635173,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical Stage 2A,Staging/Grading
1634485,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical Stage 2A1,Staging/Grading
1635692,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical Stage 2A2,Staging/Grading
1633286,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical Stage 2B,Staging/Grading
1633320,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical Stage 2C,Staging/Grading
1635576,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical Stage 2E,Staging/Grading
1634850,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical Stage 3,Staging/Grading
1633865,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical Stage 3A,Staging/Grading
1633821,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical Stage 3A1,Staging/Grading
1635030,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical Stage 3A2,Staging/Grading
1634214,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical Stage 3B,Staging/Grading
1635455,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical Stage 3C,Staging/Grading
1634441,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical Stage 3C1,Staging/Grading
1635782,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical Stage 3C2,Staging/Grading
1635286,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical Stage 3D,Staging/Grading
1633600,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical Stage 4,Staging/Grading
1634733,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical Stage 4A,Staging/Grading
1635574,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical Stage 4A1,Staging/Grading
1635500,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical Stage 4A2,Staging/Grading
1634367,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical Stage 4B,Staging/Grading
1635146,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical Stage 4C,Staging/Grading
1635321,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical T0 Category,Staging/Grading
1633377,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical T1 Category,Staging/Grading
1635371,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical T1a Category,Staging/Grading
1635698,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical T1a1 Category,Staging/Grading
1635481,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical T1a2 Category,Staging/Grading
1634217,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical T1b Category,Staging/Grading
1634011,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical T1b1 Category,Staging/Grading
1634880,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical T1b2 Category,Staging/Grading
1634763,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical T1b3 Category,Staging/Grading
1634758,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical T1c Category,Staging/Grading
1633845,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical T1c1 Category,Staging/Grading
1633803,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical T1c2 Category,Staging/Grading
1634153,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical T1c3 Category,Staging/Grading
1633703,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical T1d Category,Staging/Grading
1634018,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical T1mi Category,Staging/Grading
1634819,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical T2 Category,Staging/Grading
1634979,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical T2a Category,Staging/Grading
1634687,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical T2a1 Category,Staging/Grading
1634136,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical T2a2 Category,Staging/Grading
1634179,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical T2b Category,Staging/Grading
1634346,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical T2c Category,Staging/Grading
1635167,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical T2d Category,Staging/Grading
1633608,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical T3 Category,Staging/Grading
1635570,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical T3a Category,Staging/Grading
1634458,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical T3b Category,Staging/Grading
1634827,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical T3c Category,Staging/Grading
1635313,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical T3d Category,Staging/Grading
1634464,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical T3e Category,Staging/Grading
1635044,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical T4 Category,Staging/Grading
1634020,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical T4a Category,Staging/Grading
1635456,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical T4b Category,Staging/Grading
1634280,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical T4c Category,Staging/Grading
1633863,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical T4d Category,Staging/Grading
1633691,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical T4e Category,Staging/Grading
1634667,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical Ta Category,Staging/Grading
1635436,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical Tis Category,Staging/Grading
1635724,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical Tis(DCIS) Category,Staging/Grading
1634159,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical Tis(LAMN) Category,Staging/Grading
1635362,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical Tis(Paget) Category,Staging/Grading
1634224,AJCC/UICC post therapy clinical,AJCC/UICC post therapy clinical TX Category,Staging/Grading
1633364,AJCC/UICC post therapy pathology,AJCC/UICC post therapy pathological M0 Category,Staging/Grading
1634415,AJCC/UICC post therapy pathology,AJCC/UICC post therapy pathological M0(i+) Category,Staging/Grading
1634355,AJCC/UICC post therapy pathology,AJCC/UICC post therapy pathological M1 Category,Staging/Grading
1633657,AJCC/UICC post therapy pathology,AJCC/UICC post therapy pathological M1a Category,Staging/Grading
1635829,AJCC/UICC post therapy pathology,AJCC/UICC post therapy pathological M1b Category,Staging/Grading
1635498,AJCC/UICC post therapy pathology,AJCC/UICC post therapy pathological M1c Category,Staging/Grading
1634003,AJCC/UICC post therapy pathology,AJCC/UICC post therapy pathological M1d Category,Staging/Grading
1635235,AJCC/UICC post therapy pathology,AJCC/UICC post therapy pathological MX Category,Staging/Grading
1633527,AJCC/UICC post therapy pathology,AJCC/UICC post therapy pathological N0 Category,Staging/Grading
1635444,AJCC/UICC post therapy pathology,AJCC/UICC post therapy pathological N0(i+) Category,Staging/Grading
1634866,AJCC/UICC post therapy pathology,AJCC/UICC post therapy pathological N0(mol+) Category,Staging/Grading
1634158,AJCC/UICC post therapy pathology,AJCC/UICC post therapy pathological N0a Category,Staging/Grading
1634985,AJCC/UICC post therapy pathology,AJCC/UICC post therapy pathological N0b Category,Staging/Grading
1634788,AJCC/UICC post therapy pathology,AJCC/UICC post therapy pathological N1 Category,Staging/Grading
1633474,AJCC/UICC post therapy pathology,AJCC/UICC post therapy pathological N1a Category,Staging/Grading
1634557,AJCC/UICC post therapy pathology,AJCC/UICC post therapy pathological N1a(sn) Category,Staging/Grading
1635550,AJCC/UICC post therapy pathology,AJCC/UICC post therapy pathological N1b Category,Staging/Grading
1634560,AJCC/UICC post therapy pathology,AJCC/UICC post therapy pathological N1b1 Category,Staging/Grading
1635105,AJCC/UICC post therapy pathology,AJCC/UICC post therapy pathological N1b2 Category,Staging/Grading
1635166,AJCC/UICC post therapy pathology,AJCC/UICC post therapy pathological N1b3 Category,Staging/Grading
1634889,AJCC/UICC post therapy pathology,AJCC/UICC post therapy pathological N1b4 Category,Staging/Grading
1635714,AJCC/UICC post therapy pathology,AJCC/UICC post therapy pathological N1c Category,Staging/Grading
1635852,AJCC/UICC post therapy pathology,AJCC/UICC post therapy pathological N1mi Category,Staging/Grading
1635061,AJCC/UICC post therapy pathology,AJCC/UICC post therapy pathological N2 Category,Staging/Grading
1635796,AJCC/UICC post therapy pathology,AJCC/UICC post therapy pathological N2a Category,Staging/Grading
1633816,AJCC/UICC post therapy pathology,AJCC/UICC post therapy pathological N2b Category,Staging/Grading
1635312,AJCC/UICC post therapy pathology,AJCC/UICC post therapy pathological N2c Category,Staging/Grading
1635065,AJCC/UICC post therapy pathology,AJCC/UICC post therapy pathological N2mi Category,Staging/Grading
1635094,AJCC/UICC post therapy pathology,AJCC/UICC post therapy pathological N3 Category,Staging/Grading
1634776,AJCC/UICC post therapy pathology,AJCC/UICC post therapy pathological N3a Category,Staging/Grading
1634784,AJCC/UICC post therapy pathology,AJCC/UICC post therapy pathological N3b Category,Staging/Grading
1633408,AJCC/UICC post therapy pathology,AJCC/UICC post therapy pathological N3c Category,Staging/Grading
